split,text,category,stance
test,دولة عربية يخرج الكلام منها على أن الطبقة المخملية حصلت على لقاح فايزر والطبقة العامة باقي الشعب حصلت على اللقاح الآخر (ماركة أخرى)!<LF>خرج وزير صحتهم معتذراً متحججاً بخطأ بالسستم بأن السستم هو اللي وزع فايزر لناس وناس أخرى اللقاح الآخر !<LF>عزيزي المواطن أحرص على أخذك اللقاح المخملي!,personal,1
test,عداه العيب وزيرنا ما قال الا الأصول، قال اذا دول برا شرطوا تطعيم وانت مطعّم بنقدم لك شهادة تثبت انك خذيتها، واللي بصير بإذن الله ان الناس ما راح يسافرون للدول اللي تشرط تطعيم لين يطيح حظهم وتخسر شركاتهم ويسقطون هذا الشرط. https://t.co/hTaX17Fbn9,personal,1
test,مقطع @USER سوير<LF><LF>توعيه بعد أخذ لقاح كورونا<LF><LF>فخور فيك ياسوير https://t.co/l643AcuZ76,info_news,1
test,"#سدايا : خدمة الجواز الصحي هي خدمة تسمح لمستخدمي تطبيق #توكلنا باستعراض بيانات وتاريخ تطعيم لقاح كورونا بعد حصول المستخدم على جميع الجرعات اللازمة من لقاح كورونا التي بناء عليها تُغيّر الحالة الصحية له إلى ""مُحصن"".<LF>#نعود_بحذر <LF>#واس_عام",advice,1
test,ماذا قال السفير الأمريكي في #السعودية بعد تلقيه جرعة #لقاح_كوفيد_19 https://t.co/dlyr680OTq,info_news,1
test,📷#صور | #وزير_الرياضة الأمير عبدالعزيز بن تركي الفيصل يتلقى الجرعة الأولى من لقاح #كورونا<LF>#عكاظ #ان_تكون_اولا #تطبيق_عكاظ<LF>@USER<LF>@USER<LF>https://t.co/JTehHJr0f0 https://t.co/g0Y6e8Zjwi,info_news,1
test,ديلى ميل: اختبار لقاح لـ #فيروس_كورونا عن طريق #بخاخ_الانف بفعالية أكبر من الحقن<LF>#لقاح_كورونا<LF>للتفاصيل..<LF>https://t.co/W7kb8MWWME,info_news,1
test,محتاجين لقاح يقاوم الإفراط في التفكير...,unrelated,1
test,وزارة الصحة الموقرة<LF>@USER <LF>كم عدد من أخذ #لقاح_كورونا حتى اليوم؟وكم عدد من تنوون تلقيحهم خلال برنامجكم الزمني إن وجد؟وما هي النسب من عدد المواطنين والمقيمين الذين تنوون اعطائهم اللقاح؟وهل لديكم خطة لإعطاء اللقاح بأكثر من مركز صحي استعجالًا لحملتكم المباركة وجهدكم المشكور؟💐,info_news,1
test,الفنان #محمد_عبده @USER يتلقى لقاح #كورونا في مركز التطعيم بـ #جدة، ويدعو لعدم التخوف من أخذه.<LF><LF>عبر: @USER https://t.co/Af21zfCVlQ,celebrity,1
test,#نريد_لقاح_آمن فلا نثق بامثالكم,requests,1
test,عقبال ما يلتقالكم لقاح #وطاويط_التعطيل,unrelated,0
test,عاجل 🔴<LF><LF>وزير الصحة :<LF>صورة تغني عن ألف كلمة.. حفظ الله خادم الحرمين الشريفين ورعاه، وشكراً له على ما قدمه لنا من دعم منذ بداية الجائحة وحرصه على سلامة المواطنين والمقيمين بعلاجهم وحصولهم على اللقاح مجاناً، وأمره ببذل الغالي والنفيس من أجل صحتنا<LF>⁧#الملك_يتلقى_لقاح_كورونا⁩ https://t.co/nlXD5D6ENz,plan,1
test,لتزايد عدد حالات #كورونا مؤخرا في دولة #الكويت فيجب تطعيم أكبر عدد ممكن وفي أقصر وقت لتوفر البنية التحية لعمله وتوفر المال والدليل العلمي!<LF>ينقصنا فقط جلب ثلاثة ملايين جرعة من تطعيم #اوكسفورد وتبني سياسة #تطعيم_جرعة_واحدة_فقط<LF>وتكرارها بعد 2-3 أشهر لتوفر الدليل العلمي!<LF>@USER https://t.co/kwRYMsfK8x,info_news,1
test,طالما هو انتاج الجمهورية الاسلامية فانه #لقاح_آمن https://t.co/VIEmmfxRlE,info_news,1
test,هذا يحدث في ألمانيا الدولة التي اخترعت لقاح فايزر: أستاذ جامعي هناك تقدم للحصول على موعد للتطعيم ضد #كورونا فكان الرد: عليك انتظار دورك فلدينا 9-18 مليون طلب لمن بعمرك ووفق معدل التطعيم الراهن سيكون موعدك في 14 اغسطس 2021 أو 14 فبراير 2022 اي بعد سنة. صدق من قال: #الإمارات_نعمة https://t.co/R09wc1cVej,info_news,0
test,#تركيا توفر لقاح فيروس #كورونا لمؤيدن أردوغان وأقاربهم لجذب المعارضين لتغيير اتجاههم .<LF><LF>@USER https://t.co/zXYURa5crc,plan,1
test,اللهم لك الحمد حتى ترضى ولك الحمد بعد الرضى ولك الحمد على كل حال تم وبحمد الله  اخذ  الجرعة الأولى من لقاح كورونا ( #كوفيد_19 )، اسأل الله العلي القدير الصحة والعافية للجميع https://t.co/xaL6g2k2Jc,personal,1
test,خلال سنة ٢٠٢٠ لم يفرِّق الوباء بين الناس لا من ناحية الجغرافيا ولا العرق ولا الجنسية، ولذلك من حق الجميع الحصول على لقاح! <LF>#اللقاح_حق_للكل 💉,info_news,1
test,📌 #عاجل<LF>#خادم_الحرمين_الشريفين - حفظه الله- يتلقى الجرعة الأولى من لقاح كورونا https://t.co/oNwCVSvQbc,celebrity,1
test,"مستشار الأوبئة في الشبكة الشرق أوسطية للصحة المجتمعية عادل البلبيسي: لقاح ""جونسون آند جونسون"" ضد #كورونا يتميز أنه جرعة واحدة ولا يحتاج إلى درجات تبريد شديدة<LF>#العربية https://t.co/o2vt8i19Ad",info_news,1
test,وزير الصحة البريطاني يُعلن تطعيم نحو مليونين بلقاح #كورونا حتى الآن<LF><LF>• سنكثف طرح #الجرعات يوم غدٍ الاثنين<LF><LF>• 200 ألف شخص يحصلون على التطعيم يومياً.. في الوقت الحالي. https://t.co/z5Z00x0DDe,info_news,1
test,منح السودان كميات مقدرة من أمصال الكورونا للمساهمة في تطعيم الشعب السوداني كمساهمة من حكومة بلاده في التصدي لجاحة كورونا وأن الامصال ستصل البلاد خلال الأيام القليلة القادمة . https://t.co/t4CffnFZF2,plan,1
test,#عاجل..<LF><LF>#خادم_الحرمين - حفظه الله - يتلقى الجرعة الأولى من لقاح كورونا.<LF> https://t.co/RTX0sWHj9T,celebrity,1
test,لحظة تحولي الى سلحفات بعد تلقي لقاح #فايزر https://t.co/faxecdPXKp,personal,0
test,إنجاز جديد رسم البسمة في وجوهنا تمثل في البدء بتصنيع لقاح #سينوفارم من طرف الإمارات و هو لقاح وطني خلال العام الجاري 👌 ولا ننسى الشيء المفرح أكثر هو 8٪ من السكان يتلقون لقاح #كورونا https://t.co/UxLXX4y2Rz,info_news,1
test,وزير الصحة السعودي د .توفيق الربيعة يتلقى الجرعة الثانية من لقاح فايزر في مركز اللقاحات بـ #الرياض https://t.co/JxUrYdjSZP,celebrity,1
test,معالي وزير الشؤون الإسلامية د.#عبداللطيف_آل_الشيخ بعد تلقيه الجرعة الأولى من لقاح #كورونا أمس الثلاثاء بمركز معارض الرياض: سمو سيدي #ولي_العهد سبق وقته بكثير وهو يسعى حثيثاً إلى أن يصل بالمملكة للمراتب العليا والتقدم والتطور في كل المجالات، وهو ظاهرة قلّ أن تتكرر في العالم. https://t.co/1N83ARayX7,celebrity,1
test,مدير الأمن العام الفريق أول ركن خالد الحربي يتلقى الجرعة الأولى من لقاح #كورونا https://t.co/Kc8l9pmKan,celebrity,1
test,@USER لي كان عم يضرب عالعدو وضرب حاله بالغلط قادر يعمل لقاح؟😂😂,personal,0
test,الحمد لله الذي بنعمته تتم الصالحات<LF>تلقيت الجرعة الثانية من لقاح كورونا كوفيد -19 ..<LF>وبصراحة استقبال وابتسامة ..واريحية في التعامل .<LF>شكراً قيادتنا الرشيدة ..<LF>شكرً وزارة الصحة ومنسوبيها <LF>والله يزول هذه الغمه https://t.co/DOuG1hwMEf,personal,1
test,"حاكم أم القيوين يتلقى الجرعة الاولى من لقاح ""كوفيد -19 ""<LF>#الشارقة_للأخبار #الإمارات https://t.co/ynaI5kg9F4",celebrity,1
test,بدي اسال سؤال كيتر ناس عم تشكك بالقاح كورونا<LF>طيب هلق شركة نفسها عم تشتغل على لقاح للسرطان بس ينزل ناس بدها تشكك؟انا بقول بدها تشتريه مهما كان تمنو صح ؟,others,1
test,وزير الصحة يُعلن إطلاق خدمة “الجواز الصحي” بالتعاون مع سدايا عبر تطبيق” توكلنا “ويتلقى الجرعة الثانية من لقاح كورونا<LF>@USER<LF>#وزارة_الصحة<LF>#الصحة<LF>#صحة_الرياض<LF>#الشؤون_الصحية<LF>#الجواز_الصحي<LF>#الجرعة_الثانية<LF>#كورونا<LF>#كوفيد_19<LF>@USER <LF>#الساحات_العربيه <LF> https://t.co/SYxIzF6h1R https://t.co/eDT44P5tvS,plan,1
test,هل لقاح كورونا يشكل خطراً على من خضعوا لحقن الفيلر؟<LF><LF>تابع جميع الحلقات على #ShahidVIP<LF><LF>https://t.co/KSgoWuP7Gm<LF><LF> #mbc1<LF>#صباح_الخير_يا_عرب<LF>@USER https://t.co/CdjKNzFoBj,unrelated,0
test,"🛑 السلطات الإيطالية تحث على اعتماد لقاح ""سبوتنيك V"" الروسي في الاتحاد الأوروبي<LF><LF>التعليق :لن يعجب المانيا هذا الإقتراح ! ففيه تنفيع للصندوق السيادي الروسي ، في وقت تخطط فيه ألمانيا للإطاحة ببوتن بأي شكل !ويعتبر هذا الإقتراح إختراق للدور الموحد الاعلامي لدول الاتحاد الأوروبي !",info_news,1
test,"دراسة تكشف عن فعالية لقاح ""أسترازينيكا"" المضاد لكورونا بعد الجرعة الأولى<LF>https://t.co/USTDEYrT19 https://t.co/fkleMI6yzs",info_news,1
test,فنان العرب محمد عبده يتلقى لقاح كورونا في مركز اللقاحات بجدة. https://t.co/4M4dJfKcEX,celebrity,1
test,#الملك_سلمان يتلقى الجرعة الأولى من لقاح #كورونا https://t.co/OiWGNlSgNw,celebrity,1
test,الهواري للمملكة: رئيس الوزراء ومعظم الوزراء والمسؤولين أخذوا لقاح سينوفارم الصيني<LF><LF>#عاجل #هنا_المملكة,info_news,1
test,"في العام 1992 تمّ نشر كتاب ""فضيحة الدم"" كُشفت فيه معلومات لأوّل مرّة عن فضيحة تصدير فرنسا للدم الملوث بعلم الحكومة الفرنسية ورئيسها لورن فابیوس. تسبّبت جرعات الدم هذه بأمراض الإيدز<LF>#لقاح_امن<LF> #كورونا https://t.co/ea8qt8Q0MA",info_news,-1
test,مسجد #العباس في برمنغهام في #بريطانيا يتحول لمركز #تطعيم مؤقت ، بمساعدة إمامه ، ليصبح المسجد من بين 65 مركزاً مجتمعياً لتلقي اللقاح <LF>والإمام بنفسه يقوم بنقل اللقاحات وتوزيعها <LF>بمثل هذا الإمام نقدم روح #الإسلام الحقيقية وجوهره النقي 💕@USER https://t.co/nY18HmhfQc,info_news,1
test,من المتوقع أن تتلقى الغالبية العظمى من السكان لقاح #كورونا خلال الربع الثاني من هذا العام<LF><LF>ولكن متى سنتمكن من نزع الأقنعة والعودة إلى حياتنا كسابق عهدها؟ 👇 https://t.co/VAgilQ3Ji8,info_news,1
test,فرنسا تعلن الموافقة على إستخدام لقاح موديرنا بعد فايزر https://t.co/F9ECQfBiis,info_news,1
test,كتبت هذه التغريدة في شهر مارس مع بدء الجائحة وكان أملي كبيراً بوطني وعلماء وطني وبمايملكون من تفوق علمي نال ثقة العالم واعترفت به كبريات المراجع الطبية<LF>اليوم نتلقى البشارة بنجاح أول لقاح سعودي مضاد لفيروس #كورونا بقيادة د.#إيمان_المنصور وفريقها في جامعة الإمام عبدالرحمن بن فيصل🇸🇦 https://t.co/kPAMxlV22z,info_news,1
test,#عاجل || #خادم_الحرمين_الشريفين يتلقى الجرعة الأولى من لقاح #كورونا https://t.co/1nWJ32JrHh,celebrity,1
test,الحمدالله والشكر اخذت الجرعه الثانيه من لقاح كوفيد 19 الله يديم علينا نعمه السعوديه ويعزها ويحميها من كل ذي شر <LF><LF>شكرا عبدالله المطيري هو من اعطاني الجرعه الثانيه والشكر موصول لجميع زملائه طاقم وزارة الصحه على ماقدموه للوطن والمواطن اثناء الجائحه https://t.co/H17y3fxr2k,personal,1
test,@USER @USER اجباري على نفسك اذا تبي الناس تجبرك بكيفك لكن البشر  مو بهايم عشان تجبرهم على لقاح  !,info_news,1
test,لماذا نحتاج إلى أكثر من جرعة لقاح؟ وهل يجب تلقيح من أصيب؟ وأيهما أفضل مناعة العدوى أو مناعة اللقاح؟<LF>#فيديو24<LF><LF>لمشاهدة المزيد من الفيديوهات:<LF>https://t.co/PnJnhVilUD https://t.co/iqFWNR9rLB,info_news,1
test,اسعدتني موافقة 🇮🇶 اليوم على استخدام لقاح اوكسفور استرازينيكا.<LF><LF>ان هذا اللقاح الذي تم تطويره في 🇬🇧 غير مكلف ويمكن تخزينه في الثلاجة مما يجعل توزيعه اسهل. <LF><LF>قدمت 🇬🇧 أكثر من ١٦ مليون جنيه استرليني ل 🇮🇶 لمساعدته في مكافحة فيروس كورونا وسنواصل دعمنا في عام ٢٠٢١.,info_news,1
test,🔴 عاجل |  الصحة : تعلن عن إعادة جدولة إعطاء #لقاح_كورونا بسبب تأخر الشركة الصانعة في التوريد إلى المملكة وجميع دول العالم التي تصدر لها اللقاح .,info_news,1
test,أخذت اليوم بحمدالله الجرعة الأولى من تطعيم فايزر / بيونتك <LF>#تم_التطعيم #vaccinated https://t.co/EiKcQwDzkZ,personal,1
test,"الكلام عن ""علاج"" كورونا مش تطعيم ..بدأ يزيد و أكتر من دوا بدأنا نسمع عنهم بكثافه 🤓",personal,1
test,منظمة الصحة العالمية تنفي الاعتقاد الخاطئ بأن التقنية الجديدة في لقاح #كوفيد_19 تغير التركيبة الجينية للبشر<LF><LF>https://t.co/zxYvl9Zvdu https://t.co/ruw1p3txMe,info_news,1
test,📌 هذه صور وصول أول شحنة من لقاح #أسترازينكا  المضاد لكوفيد-19 إلى مطار هواري بومدين<LF>@USER  @USER https://t.co/DhxZoC90AX,info_news,1
test,أعلنت وزارة الصحة في دولة الإمارات اليوم عن اعتمادها لقاح Sputnik V الروسي للاستخدام في حالات الطوارئ. يقول البيان أيضا أن الإمارات استضافت المرحلة الثالثة من التجارب السريرية، والتي أظهرت استجابة قوية للأجسام المضادة وسلامة الاستخدام، بدون أي تفاصيل أخرى!<LF>https://t.co/T1SepYunEX,info_news,1
test,فور تبلغ النائب الأمين #سليم_سعاده من غيورين بأنه لم يتم لحظ مركز لتلقي لقاح الكورونا في قضاء الكورة، قام بالتواصل مع وزراء الكورة، وبنتيجة التواصل مع الوزراء المعنيين تم إعتماد مستشفى الكورة كمركز لتلقي لقاح الكورونا فور توفره في لبنان.,info_news,1
test,رئيس #جامعة_الجوف أ.د.محمد الشايع يتلقى الجرعة الأولى من لقاح #كورونا،ويعرب عن شكره وتقديره للقيادة الرشيدة لسرعة توفير اللقاح للمواطنين والمقيمين،ويثمن الجهود المخلصة لـ #وزارة_الصحة وتنفيذ توجيهات مقام #خادم_الحرمين_الشريفين و #ولي_العهد حفظهم الله.<LF><LF>#رؤية_السعودية_2030 https://t.co/xZIfqZNzhA,celebrity,1
test,معلومة ..شركة فايزر طلبت في نوفمبر من عام 2019 .. 1.6 مليون عبوة زجاجية .. المقطع يتكلم عن أن هذه الطلبية كانت لتعبئة لقاح كورونا .. أي قبل موعد ظهور فيروس كورونا.<LF><LF>السؤال الأهم الذي كان يجب أن يطرحة مقدم البرنامج ..أليس لشركة فايزر .. منتجات أخرى تحتاج نفس المواصفات المذكورة؟!!! https://t.co/jihOVbumMF,info_news,1
test,أمير المنطقة الشرقية يتلقى الجرعة الثانية من لقاح فيروس كورونا .<LF>.<LF> https://t.co/BmerBW8i74,celebrity,1
test,دعا خبراء الصحة الصينيون النرويج ودول أخرى إلى تعليق استخدام لقاح COVID-19 المثير للجدل المستند إلى mRNA الذي تنتجه شركات مثل Pfizer و AstraZeneca و Moderna ...<LF><LF>لمشاهدة الخبر:<LF><LF>https://t.co/uwC944Igri,info_news,1
test,الحكومة التركيه الارهابية تأخذ الشعب التركي كفئران تجارب حيثُ إنها تتفق مع الصين بتجارب لقاح كورونا علي الشعب التركي مقابل أخذ اللقاح مجانا<LF>@USER https://t.co/55SDlub2eN,info_news,-1
test,اخذت بحمدالله اللقاح الأول للكرونا 💉 🤲<LF>كم أنا فخور بما شاهدته ولمسته من تنظيم وترحيب من الطاقم الصحي من ابناؤنا وبناتنا <LF>أنتم مستقبل بلدنا الغالي 🇸🇦<LF><LF>#وزارة_الصحة #لقاح_كورونا #لقاح_كوفيد_19 #دام_عزك_ياوطن  #السعودية https://t.co/irFk8DeAYO,personal,1
test,طيب مش طلع لقاح !! ليش لسا في كورونا؟,requests,0
test,جودوا عليّ بمنطقٍ أحيا به، هل من لقاح ضد الأرق؟,unrelated,0
test,الإتحاد الأوروبي يعتمد رسمياً لقاح موديرنا في مواجهة فايروس كورونا ..,plan,1
test,مستشار الأوبئة في الشبكة الشرق أوسطية للصحة المجتمعية عادل البلبيسي: إنتاج أي لقاح جديد ضد #كورونا هو إضافة مهمة لأن الشركات عاجزة عن تصنيع الكميات المطلوبة عالميًا<LF>#العربية https://t.co/OuDDIUbX7R,info_news,1
test,الأمير عبدالرحمن بن مساعد بعد تلقيه ثاني جرعات #لقاح_كورونا: لا وساطة<LF><LF>https://t.co/hIqKqS2TOo,celebrity,1
test,إسرائيل تعلن أنها سترسل 5000 جرعة من لقاح كورونا إلى السلطة الفلسطينية  <LF>https://t.co/m38JhNqnDX,plan,1
test,نجح الرئيس سعد الدين رفيق الحريري بتأمين  ٥٠٠ ألف لقاح، من دولة الإمارات العربيّة المتحدة للشعب اللبناني.<LF>على أن تقدّم للطواقم الطبيّة والأكثر حاجة من اللبنانيين، مجاناً.<LF>ومن المتوقّع أن تصل هذة الجرعات قبل وصول اللقاح لوزارة الصحّة. https://t.co/aOnUZtDHR0,info_news,1
test,"لقاح ""جونسون آند جونسون"" قد يغير ""قواعد اللعبة"" ضد كورونا<LF><LF>https://t.co/poStyIicMC",info_news,0
test,الحصول على #لقاح_آمن حق طبيعي لكلّ البشر، ونسبة الأمان المطلوب بالمقارنة مع حجم المخاطر المترتّبة على الانتظار تحدده الجهات الصحيّة الكفوءة والمأمونة والموثوقة وليس الهياج الإعلامي أوصراخ المسوّقين..!,info_news,1
test,متحدث الصحة:<LF><LF>المشككون في لقاح كورونا، هم من كانوا ينشرون خلطات علاجها في بداية الجائحة.<LF> https://t.co/AGhB2pcwwb,info_news,1
test,"أوضح معالي وزير الصحة اليوم في تصريح صحفي أنه لا يمكن لمن تلقى الجرعة الأولى من لقاح "" فايزر بيونيتك "" أن يتلقى الجرعة الثانية من لقاح "" أسترازينيكا "" ويقول إن الدلائل الأولية تفيد بأن السلالة الجديدة من فيروس كورونا تستجيب للعلاج باللقاحات المختلفة المصنعة لـ (كوفيد19). https://t.co/TPWXglof0T",info_news,1
test,"وصول 100000 جرعة من لقاح ""أوكسفورد أسترازينيكا""💉  المُضاد لفيروس كورونا  #كوفيد19<LF>#عمان_تواجه_كورونا https://t.co/8psICkTcHH",info_news,1
test,لقاح أسترازينيكا يصل الجمعة... والله أعلم عاوتاني 😊<LF>#اللقاح,info_news,1
test,#الرياض<LF>ملك المملكة العربية السعودية سلمان بن عبد العزيز، يتلقّى الجرعة الأولى من لقاح كورونا. <LF>#south24 https://t.co/jmKqAL40c5,celebrity,1
test,الأمير فيصل بن تركي يتلقى الجرعة الأولى من لقاح #كورونا:  <LF><LF>الله ينفع به، والله يجزى قيادتنا الرشيدة الخير للجهود الجبارة لتوفير اللقاح وبشكل آمن للجميع، ولا ننسى أبطال الصحة وفي مقدمتهم @USER  لما يقومون به من تفانٍ وإتقان في عملهم. <LF><LF> https://t.co/jnkwbKKuVn,celebrity,1
test,#عاجل | تركيا.. وصول الدفعة الثانية من لقاح كورونا إلى اسطنبول قادمة من الصين,plan,1
test,اللقاح اختياري وليس إجباري، ويتم من خلال جرعتين بفارق زمني 3-4 أسابيع بين الجرعتين، ويجب الاستمرار في اتباع التدابير الوقائية وسط المجتمع من لبس الكمام والتباعد الجسدي وغسل اليدين، حتى ولو تم أخذ اللقاح.<LF><LF>#وام #كوفيد19 #لقاح_كوفيد_19 #صحة #دكتورة_فريدة_الحوسني https://t.co/iKpoyul8AK,info_news,1
test,📍 تحديث عن اللقاح <LF><LF>مركز التحكم بالأمراض العالمي يجيز الانتظار إلى ٦ اسابيع للجرعة ٢ في حال عدم توفرها.<LF><LF>أيضًا تحت ظروف نادرة يمكن آخذ الجرعة الثانية من اي لقاح متوفر سواء فايزر أو موديرنا بينهما ٢٨ يومًا، لانهم يعملون بنفس الطريقة ولتوفير اكبر عدد لقاحات للناس.<LF><LF>نتفائل خيرًا ❤️,info_news,1
test,"بريطانيا : 8,9 مليون شخص تلقوا الجرعة الأولى من لقاح فيروس كورونا",info_news,1
test,#تحيا_مصر : جمعنا تبرعات بقيمة 160 مليون جنيه لشراء لقاحات #كورونا لـ #محدودي_الدخل<LF>#لقاح_كورونا<LF>للتفاصيل..<LF>https://t.co/06S5XcMNuJ,info_news,1
test,وصل أول دفعة من لقاح سبوتنيك مساء الغد الجمعة<LF>انطلاق عملية التلقيح بعد غد السبت بمستشفى البليدة https://t.co/TerLxR1HEn,plan,1
test,نيويورك تايمز |<LF><LF>يُجرى التحقيق الان لمعرفة سبب وفاة الطبيب  Dr. Gregory Michael من فلوريدا الذي توفى 16 يوم بعد اخذه لقاح فايزر علماً بأنه لا يشتكي من أيةَ مشاكل صحية. https://t.co/KEE2liUXtF,info_news,-1
test,1/2 الرئيس دياب ترأس اجتماع اللجنة الوزارية لمتابعة خطة لقاح وباء كورونا: صرخة الناس مفهومة ومسموعة، ونحن بحاجة للصبر أيامًا معدودة حتى نبدأ نلمس نتائج، لا نريد إهدار هذا الإقفال بقرارات متسرّعة,plan,1
test,تواصل معي البعض للاستشارة في مايخص  #لقاح_كورونا الجرعة الثانية لأن اعراضها اكثر شدة من الجرعة الأولى <LF>هذا متوقع خلال ٧٢ ساعة ويمكن وضع كمادات على مكان التطعيم، تحريك الذراع التي تطعم بها الشخص، الراحة، واخذ مسكنات. <LF>هذه علامة تفاعل الجسد لبناء المناعة الداخلية ضد #COVID19,personal,1
test,بالصور.. وزير #التعليم ومسؤولو الوزارة والجامعات يتلقون أولى جرعات لقاح #كورونا<LF><LF>https://t.co/vR6wKjNQ8L https://t.co/VL1fuFwqHf,celebrity,1
test,#وزير_الرياضة الأمير عبدالعزيز بن تركي الفيصل ⁩يتلقى الجرعة الأولى من لقاح #كورونا https://t.co/55MXesjyQD,celebrity,1
test,"أعلنت المفوضية الأوروبية، عن موافقتها على شراء 300 مليون جرعة إضافية من لقاح كورونا المنتج لدى شركتي ""فايزر"" الأمريكية و""بيونتيك"" الألمانية<LF>ليرتفع بذلك إجمالي جرعات اللقاح التي وافق الاتحاد على شرائها إلى 600 مليون جرعة<LF>https://t.co/fVzqJWMGGx",info_news,1
test,وزيرة الصحة المصرية تعلن العدد الأولي للحاصلين على لقاح كورونا  <LF>https://t.co/uYtBM6Qhz9,info_news,1
test,"#الإمارات تقدم 106,615 جرعة من لقاح فيروس #كورونا خلال الـ 24 ساعة الماضية للمواطنين والمقيمين فيها. https://t.co/NHao38dh58",info_news,1
test,قررت الحكومة السورية مل تستورد لقاح الكوفيد...<LF><LF>لشو... بيهرّبوه من لبنان أوفر 😂 😂<LF>💉💉<LF><LF>#التهريب_المدعوم #التهريب_الملغوم,plan,1
test,محتاجين لقاح يقاوم الإفراط في التفكير,unrelated,0
test,تحتل #إسرائيل المرتبة الأولى في نسبة نشر اللقاح.. منظمة إسرائيلية: نتائج أولية مبشرة عن فعالية لقاح فايزر ضد #كورونا وصلت إلى 92%<LF><LF>#العربية https://t.co/QVzylrtDLD,info_news,1
test,وزير الدولة الأمير تركي بن محمد بن فهد يتلقى الجرعة الأولى من #لقاح_كورونا <LF>https://t.co/mwwjm0rxt6 https://t.co/JBmHDpJtBy,info_news,1
test,وزير الصحة: لا نترك أي وسيلة لتأمين لقاح يحقق الفعالية.. والاقفال الشامل واردhttps://t.co/3DeQ4typy0,plan,1
test,عاجل | الصحة الإماراتية تعلن عن توفير لقاح كورونا لجميع المواطنين ابتداءً من عمر 16 عاماً,info_news,1
test,الحمدلله تم أخذ الجرعه الثانيه الان من لقاح كوفيد 19 من داخل المقر الان اللهم اجعله عافيه وارزقنا خيره وباعد بيننا وبين شره يارب,personal,1
test,متحدث الصحة : أكثر من مليون مسجل في تطبيق صحتي لأخذ لقاح كورونا https://t.co/UMALqI9qTj,info_news,1
test,فيديو أجيب فيه عن أهم الأسئلة حول لقاح كورونا<LF><LF>الفيديو كامل هنا 👇<LF>https://t.co/1OB4e9uloP https://t.co/ddtSUYakRl,advice,1
test,-منظمة الصحة تعارض الحظر الشامل<LF><LF>-منظمة الصحة تعارض جعل اللقاح إجبارياً<LF><LF>-المنظمة تستنكر الحصول على شهادات<LF> تطعيم للسفر.<LF><LF>المنظمة تريد ان تجعل الخلاف بين الحكومات و الشعوب و تخرج هي من المشهد<LF><LF>(كمثل الشيطان إذ قال للإنسان اكفر فلما كفر قال إني بريء منك إني أخاف الله رب العالمين) https://t.co/YzFviYKWo9,info_news,1
test,"البابا فرنسيس يحدد موعد تلقيه ""لقاح #كورونا""<LF>#سكاي_أخبار<LF>https://t.co/qPrMTFX8GE",celebrity,1
test,أنصح الجميع بأخذ اللقاح وحماية أنفسهم وذويهم ومن حولهم. وزير الصحة بعد تلقيه الجرعة الثانية من #لقاح_كورونا. @USER #التواصل_الحكومي https://t.co/Inab0ZtEX6,celebrity,1
test,انا ع ثقة قبل شهرين اقلّه ، ما في لقاح https://t.co/pQoudfEsNw,personal,0
test,سؤال / <LF>هل أخذت لقاح كورونا ؟<LF>أو سجلت اسمك لأخذ اللقاح ؟,personal,0
test,تخيل عزيزي المواطن المسروقة أموالك في المصارف، المنهارة عملتك الوطنية، المحاط بفيروس #كورونا في كل مكان، أن لا لقاح لك الآن، الأفضلية للسياسيين، يعني عمّك الفرزلي وزياد أسود وغيرهم 🤣#Lebanon,info_news,0
test,بركاني يتحدث عن تقاسم لقاح كورونا مع تونس<LF>&gt;&gt;https://t.co/puP5g0IIlz https://t.co/VbMS3mxu08,info_news,1
test,لكثرة ما حذّروني من عوارض لقاح الـ COVID أمضيت يومين متوقّعًا أن يصيبني ما أصاب Dupond et Dupont في رواية Tintin au Pays de l’Or Noir... وما زلت أراقب. https://t.co/MbIHkqoeXt,personal,0
test,وصول لقاح استرا - زينيكا  إلى مطار هواري بومدين https://t.co/reJ3kx2I84,info_news,1
test,"#ظريف يأمل البدء بإنتاج لقاح ""سبوتنيك V"" بشكل مشترك مع #روسيا قريباً. https://t.co/hKaL8hpN2Q",info_news,1
test,• حسن يعلن عن تبلغه الموافقة على تسليم لبنان لقاح Astrazeneca في الأسبوع الأخير من شباط أما فايزر فيصل في الأسبوع الأول من شباط,info_news,1
test,عاجل: مطلوب 10 مليون لقاح ($50 مليون فقط) بسرعة 3-6 اشهر لنوقف الكارثة والمعاناة والعودة للحياة الطبيعية ل 6M في لبنان⚠️ #كورونا ازدياد سريع. نسبة الاصابة 27.4%: 1 من 4 عندهم كورونا. في المستشفيات 2038 والعناية 750 والاصطناعي 222 والطوارىء 400 والبيوت الالاف. ⛔️@USER #covid https://t.co/twwgdDGKrO,info_news,1
test,انطلاق حملة تثقيفية في #بدر_الجنوب للتأكيد على أهمية #لقاح_كورونا.<LF><LF>https://t.co/lLTjuIgw76 https://t.co/tS7xY3FoEt,plan,1
